timestamp,bandpass EMG envelope 0,bandpass EMG envelope 1,elapsed Time (ms),button 0,button 1,raw EMG 0,raw EMG 1,bandpass EMG 0,bandpass EMG 1
1722036527,0.05,0.11,3496474,0,0,-0.45,3.73,-0.52,0.44
1722036527,0.05,0.11,3496492,0,0,-0.45,2.73,-0.41,-0.13
1722036527,0.05,0.11,3496509,0,0,-0.45,1.73,-0.27,-0.58
1722036527,0.05,0.11,3496527,0,0,-0.45,0.73,-0.16,-0.87
1722036527,0.05,0.11,3496545,0,0,-0.45,-0.27,-0.09,-1.04
1722036527,0.05,0.11,3496562,0,0,-1.45,-1.27,-0.45,-1.14
1722036527,0.05,0.12,3496580,0,0,-1.45,-1.27,-0.37,-0.81
1722036527,0.05,0.12,3496597,0,0,-1.45,-1.27,-0.24,-0.5
1722036527,0.05,0.13,3496615,0,0,-1.45,-0.27,-0.15,0.1
1722036527,0.05,0.13,3496632,0,0,-0.45,-0.27,0.31,0.17
1722036527,0.05,0.13,3496649,0,0,-0.45,-1.27,0.29,-0.27
1722036527,0.05,0.13,3496668,0,0,0.55,-1.27,0.59,-0.26
1722036527,0.05,0.14,3496685,0,0,-0.45,-0.27,0.06,0.22
1722036527,0.06,0.14,3496703,0,0,0.55,-0.27,0.35,0.23
1722036527,0.06,0.14,3496719,0,0,0.55,-0.27,0.29,0.16
1722036527,0.06,0.14,3496737,0,0,0.55,-0.27,0.19,0.1
1722036527,0.06,0.14,3496754,0,0,0.55,-0.27,0.11,0.06
1722036527,0.06,0.14,3496771,0,0,0.55,0.73,0.07,0.43
1722036527,0.06,0.13,3496789,0,0,0.55,-0.27,0.04,-0.04
1722036528,0.06,0.13,3496806,0,0,0.55,-0.27,0.02,-0.1
1722036528,0.06,0.13,3496824,0,0,0.55,-1.27,0.01,-0.48
1722036528,0.05,0.13,3496841,0,0,0.55,-0.27,0.01,0
1722036528,0.05,0.13,3496858,0,0,0.55,-1.27,0,-0.31
1722036528,0.05,0.12,3496876,0,0,-0.45,-1.27,-0.39,-0.27
1722036528,0.05,0.12,3496893,0,0,-0.45,-1.27,-0.34,-0.18
1722036528,0.05,0.12,3496911,0,0,-0.45,-1.27,-0.22,-0.11
1722036528,0.05,0.12,3496929,0,0,-0.45,-1.27,-0.14,-0.06
1722036528,0.05,0.12,3496946,0,0,-1.45,-1.27,-0.47,-0.04
1722036528,0.05,0.12,3496964,0,0,-0.45,-1.27,0.01,-0.02
1722036528,0.05,0.11,3496981,0,0,-1.45,-0.27,-0.31,0.38
1722036528,0.05,0.11,3496999,0,0,-0.45,-0.27,0.13,0.33
1722036528,0.05,0.11,3497016,0,0,-0.45,0.73,0.16,0.61
1722036528,0.05,0.11,3497033,0,0,-0.45,0.73,0.12,0.47
1722036528,0.05,0.11,3497051,0,0,-0.45,0.73,0.07,0.3
1722036528,0.05,0.11,3497068,0,0,0.55,0.73,0.44,0.18
1722036528,0.05,0.11,3497086,0,0,0.55,-0.27,0.36,-0.29
1722036528,0.05,0.11,3497103,0,0,0.55,-0.27,0.24,-0.28
1722036528,0.05,0.11,3497121,0,0,0.55,0.73,0.14,0.2
1722036528,0.05,0.11,3497138,0,0,0.55,-0.27,0.08,-0.17
1722036528,0.05,0.11,3497155,0,0,0.55,-0.27,0.05,-0.18
1722036528,0.05,0.11,3497173,0,0,0.55,-1.27,0.03,-0.52
1722036528,0.05,0.11,3497190,0,0,0.55,-1.27,0.02,-0.42
1722036528,0.05,0.11,3497208,0,0,0.55,-1.27,0.01,-0.27
1722036528,0.05,0.11,3497225,0,0,-0.45,-1.27,-0.39,-0.16
1722036528,0.05,0.1,3497242,0,0,-0.45,-1.27,-0.33,-0.09
1722036528,0.05,0.1,3497260,0,0,-1.45,-1.27,-0.62,-0.05
1722036528,0.05,0.1,3497277,0,0,-1.45,-1.27,-0.47,-0.03
1722036528,0.05,0.1,3497296,0,0,-1.45,-1.27,-0.3,-0.02
1722036528,0.05,0.1,3497313,0,0,-1.45,-1.27,-0.18,-0.01
1722036528,0.05,0.1,3497330,0,0,-1.45,-0.27,-0.1,0.39
1722036528,0.05,0.1,3497348,0,0,-1.45,-0.27,-0.06,0.33
1722036528,0.05,0.1,3497365,0,0,-1.45,-0.27,-0.03,0.22
1722036528,0.05,0.1,3497383,0,0,-0.45,0.73,0.37,0.53
1722036528,0.05,0.09,3497400,0,0,-0.45,0.73,0.33,0.42
1722036528,0.05,0.09,3497417,0,0,-0.45,0.73,0.22,0.27
1722036528,0.05,0.09,3497435,0,0,0.55,0.73,0.53,0.16
1722036528,0.05,0.09,3497452,0,0,0.55,-0.27,0.41,-0.3
1722036528,0.05,0.09,3497470,0,0,0.55,-0.27,0.27,-0.28
1722036528,0.05,0.09,3497487,0,0,0.55,-0.27,0.16,-0.19
1722036528,0.05,0.09,3497505,0,0,0.55,-1.27,0.09,-0.51
1722036528,0.05,0.09,3497522,0,0,1.55,-0.27,0.45,-0.01
1722036528,0.05,0.09,3497539,0,0,1.55,-1.27,0.37,-0.32
1722036528,0.05,0.09,3497557,0,0,0.55,-1.27,-0.15,-0.27
1722036528,0.05,0.09,3497574,0,0,-0.45,-1.27,-0.59,-0.18
1722036528,0.05,0.09,3497592,0,0,-0.45,-1.27,-0.48,-0.11
1722036528,0.05,0.09,3497609,0,0,-1.45,-1.27,-0.7,-0.06
1722036528,0.05,0.09,3497627,0,0,-1.45,-1.27,-0.53,-0.04
1722036528,0.06,0.09,3497645,0,0,-2.45,-1.27,-0.73,-0.02
1722036528,0.06,0.09,3497662,0,0,-4.45,-3.27,-1.32,-0.8
1722036528,0.06,0.09,3497680,0,0,-4.45,-1.27,-1.01,0.11
1722036528,0.07,0.09,3497697,0,0,-5.45,-0.27,-1.04,0.62
1722036528,0.07,0.09,3497714,0,1,-4.45,-3.27,-0.33,-0.67
1722036528,0.07,0.09,3497733,0,1,-1.45,-6.27,1.07,-1.86
1722036528,0.08,0.09,3497750,0,1,-0.45,-9.27,1.37,-2.66
1722036528,0.08,0.09,3497768,0,1,0.55,-14.27,1.39,-3.94
1722036528,0.09,0.1,3497785,0,1,1.55,-20.27,1.36,-5.3
1722036529,0.1,0.12,3497803,0,1,2.55,-26.27,1.32,-6.25
1722036529,0.11,0.14,3497820,0,1,2.55,-34.27,0.91,-7.62
1722036529,0.11,0.18,3497837,0,1,2.55,-40.27,0.56,-7.86
1722036529,0.12,0.24,3497855,0,1,3.55,-44.27,0.72,-7.04
1722036529,0.13,0.31,3497872,0,1,2.55,-46.27,0.13,-5.52
1722036529,0.13,0.39,3497890,0,1,2.55,-46.27,-0.01,-3.56
1722036529,0.14,0.48,3497908,0,1,0.55,-43.27,-0.81,-0.95
1722036529,0.14,0.58,3497925,0,1,-0.45,-37.27,-1.09,2.13
1722036529,0.15,0.67,3497943,0,1,-1.45,-30.27,-1.19,4.74
1722036529,0.15,0.77,3497960,0,0,-1.45,-23.27,-0.84,6.47
1722036529,0.16,0.88,3497978,0,0,-2.45,-18.27,-0.92,6.72
1722036529,0.16,1,3497996,0,0,-1.45,-13.27,-0.25,6.66
1722036529,0.16,1.13,3498013,0,0,-2.45,-9.27,-0.46,6.16
1722036529,0.16,1.27,3498031,0,0,-1.45,-4.27,0.04,6.14
1722036529,0.17,1.41,3498048,0,0,-1.45,-0.27,0.11,5.82
1722036529,0.17,1.55,3498066,0,0,-1.45,2.73,0.09,5.14
1722036529,0.17,1.71,3498083,0,0,-1.45,5.73,0.06,4.62
1722036529,0.17,1.88,3498101,0,0,-0.45,8.73,0.43,4.29
1722036529,0.17,2.06,3498118,0,0,-0.45,9.73,0.36,3.3
1722036529,0.17,2.24,3498135,0,0,-0.45,11.73,0.24,2.9
1722036529,0.17,2.4,3498153,0,0,0.55,12.73,0.54,2.33
1722036529,0.16,2.55,3498170,0,0,0.55,13.73,0.42,1.91
1722036529,0.16,2.68,3498188,0,0,0.55,14.73,0.27,1.64
1722036529,0.16,2.79,3498204,0,0,0.55,15.73,0.16,1.48
1722036529,0.16,2.87,3498221,0,0,1.55,16.73,0.49,1.39
1722036529,0.16,2.93,3498239,0,0,1.55,16.73,0.39,0.95
1722036529,0.16,2.97,3498256,0,0,0.55,16.73,-0.14,0.58
1722036529,0.16,2.99,3498274,0,0,0.55,16.73,-0.18,0.34
1722036529,0.16,2.99,3498291,0,0,-0.45,16.73,-0.53,0.19
1722036529,0.16,2.97,3498308,0,0,-0.45,15.73,-0.42,-0.28
1722036529,0.16,2.94,3498327,0,0,-0.45,15.73,-0.27,-0.28
1722036529,0.15,2.89,3498344,0,0,-0.45,15.73,-0.16,-0.19
1722036529,0.15,2.84,3498362,0,0,-0.45,14.73,-0.1,-0.51
1722036529,0.15,2.79,3498379,0,0,-0.45,13.73,-0.05,-0.8
1722036529,0.15,2.73,3498396,0,0,-1.45,13.73,-0.42,-0.6
1722036529,0.15,2.67,3498414,0,0,-0.45,13.73,0.04,-0.38
1722036529,0.15,2.61,3498432,0,0,-0.45,13.73,0.1,-0.23
1722036529,0.14,2.55,3498450,0,0,-0.45,12.73,0.08,-0.52
1722036529,0.14,2.49,3498467,0,0,0.55,11.73,0.45,-0.81
1722036529,0.14,2.44,3498485,0,0,1.55,11.73,0.76,-0.6
1722036529,0.14,2.38,3498502,0,0,1.55,10.73,0.58,-0.78
1722036529,0.14,2.34,3498519,0,0,1.55,9.73,0.37,-0.96
1722036529,0.14,2.29,3498537,0,0,1.55,9.73,0.22,-0.69
1722036529,0.14,2.25,3498554,0,0,1.55,8.73,0.13,-0.83
1722036529,0.14,2.21,3498572,0,0,1.55,7.73,0.07,-0.99
1722036529,0.14,2.18,3498589,0,0,1.55,7.73,0.04,-0.71
1722036529,0.13,2.14,3498605,0,0,1.55,6.73,0.02,-0.84
1722036529,0.13,2.11,3498623,0,0,1.55,5.73,0.01,-0.99
1722036529,0.13,2.08,3498640,0,0,1.55,4.73,0.01,-1.11
1722036529,0.13,2.05,3498658,0,0,1.55,4.73,0,-0.78
1722036529,0.13,2.03,3498675,0,0,0.55,4.73,-0.39,-0.49
1722036529,0.12,2,3498692,0,0,0.55,3.73,-0.34,-0.68
1722036529,0.12,1.98,3498710,0,0,-0.45,3.73,-0.62,-0.5
1722036529,0.12,1.95,3498727,0,0,-1.45,3.73,-0.87,-0.32
1722036529,0.12,1.92,3498745,0,0,-1.45,2.73,-0.64,-0.58
1722036529,0.12,1.89,3498763,0,0,-0.45,2.73,-0.01,-0.45
1722036529,0.12,1.86,3498780,0,0,-1.45,2.73,-0.3,-0.29
1722036530,0.12,1.83,3498798,0,0,-0.45,2.73,0.14,-0.17
1722036530,0.12,1.8,3498815,0,0,-0.45,2.73,0.17,-0.1
1722036530,0.12,1.76,3498833,0,0,-0.45,2.73,0.12,-0.06
1722036530,0.12,1.72,3498850,0,0,-0.45,2.73,0.08,-0.03
1722036530,0.12,1.68,3498867,0,0,-0.45,2.73,0.05,-0.02
1722036530,0.12,1.64,3498885,0,0,-0.45,2.73,0.03,-0.01
1722036530,0.12,1.6,3498902,0,0,0.55,1.73,0.41,-0.4
1722036530,0.11,1.56,3498920,0,0,0.55,1.73,0.35,-0.34
1722036530,0.11,1.52,3498937,0,0,0.55,1.73,0.23,-0.23
1722036530,0.11,1.48,3498955,0,0,0.55,0.73,0.14,-0.53
1722036530,0.11,1.44,3498972,0,0,1.55,0.73,0.47,-0.42
1722036530,0.11,1.4,3498989,0,0,0.55,-0.27,-0.01,-0.66
1722036530,0.11,1.37,3499007,0,0,0.55,-0.27,-0.09,-0.5
1722036530,0.11,1.34,3499024,0,0,0.55,-1.27,-0.07,-0.71
1722036530,0.1,1.31,3499042,0,0,0.55,-1.27,-0.05,-0.53
1722036530,0.1,1.28,3499059,0,0,-0.45,-1.27,-0.42,-0.33
1722036530,0.1,1.26,3499076,0,0,-0.45,-2.27,-0.35,-0.59
1722036530,0.1,1.24,3499094,0,0,-1.45,-1.27,-0.63,-0.06
1722036530,0.1,1.22,3499111,0,0,-1.45,-1.27,-0.48,0.05
1722036530,0.1,1.19,3499130,0,0,-1.45,-1.27,-0.31,0.05
1722036530,0.1,1.17,3499147,0,0,-1.45,-1.27,-0.18,0.04
1722036530,0.1,1.15,3499164,0,0,-0.45,-1.27,0.29,0.02
1722036530,0.1,1.12,3499182,0,0,-0.45,-1.27,0.28,0.01
1722036530,0.1,1.09,3499199,0,0,-0.45,-1.27,0.19,0.01
1722036530,0.1,1.07,3499217,0,0,-0.45,-0.27,0.12,0.4
1722036530,0.1,1.04,3499234,0,0,-0.45,-0.27,0.07,0.34
1722036530,0.1,1.01,3499251,0,0,0.55,-0.27,0.43,0.23
1722036530,0.1,0.98,3499269,0,0,0.55,-0.27,0.36,0.14
1722036530,0.1,0.96,3499286,0,0,0.55,-0.27,0.24,0.08
1722036530,0.1,0.93,3499304,0,0,1.55,-0.27,0.54,0.05
1722036530,0.1,0.91,3499321,0,0,1.55,-0.27,0.42,0.03
1722036530,0.1,0.88,3499339,0,0,0.55,-1.27,-0.12,-0.38
1722036530,0.1,0.86,3499356,0,0,0.55,-1.27,-0.17,-0.33
1722036530,0.1,0.84,3499373,0,0,0.55,-1.27,-0.13,-0.22
1722036530,0.1,0.82,3499391,0,0,0.55,-2.27,-0.08,-0.53
1722036530,0.1,0.8,3499408,0,0,-0.45,-2.27,-0.44,-0.42
1722036530,0.09,0.78,3499426,0,0,0.55,-2.27,0.03,-0.27
1722036530,0.09,0.77,3499443,0,0,-0.45,-2.27,-0.3,-0.16
1722036530,0.09,0.75,3499460,0,0,-0.45,-2.27,-0.26,-0.09
1722036530,0.09,0.73,3499478,0,0,-1.45,-2.27,-0.57,-0.05
1722036530,0.09,0.72,3499496,0,0,-0.45,-2.27,-0.05,-0.03
1722036530,0.09,0.7,3499514,0,0,-1.45,-2.27,-0.34,-0.02
1722036530,0.09,0.68,3499531,0,0,-1.45,-1.27,-0.28,0.38
1722036530,0.09,0.67,3499548,0,0,-0.45,-1.27,0.21,0.33
1722036530,0.09,0.65,3499566,0,0,-0.45,-1.27,0.22,0.22
1722036530,0.09,0.64,3499583,0,0,0.55,-1.27,0.55,0.13
1722036530,0.09,0.62,3499601,0,0,0.55,-1.27,0.44,0.08
1722036530,0.09,0.61,3499618,0,0,0.55,-1.27,0.28,0.04
1722036530,0.09,0.59,3499635,0,0,0.55,-1.27,0.17,0.03
1722036530,0.09,0.58,3499653,0,0,0.55,-1.27,0.1,0.01
1722036530,0.09,0.56,3499670,0,0,0.55,-2.27,0.06,-0.39
1722036530,0.09,0.55,3499688,0,0,-0.45,-2.27,-0.36,-0.33
1722036530,0.09,0.54,3499705,0,0,0.55,-3.27,0.07,-0.61
1722036530,0.09,0.53,3499723,1,0,0.55,-3.27,0.12,-0.47
1722036530,0.09,0.51,3499740,1,0,0.55,-3.27,0.09,-0.3
1722036530,0.09,0.5,3499757,1,0,-0.45,-5.27,-0.33,-0.97
1722036530,0.09,0.49,3499775,1,0,-1.45,-5.27,-0.69,-0.78
1722036531,0.09,0.49,3499792,1,0,-1.45,-5.27,-0.54,-0.51
1722036531,0.09,0.48,3499811,1,0,-2.45,-6.27,-0.74,-0.7
1722036531,0.09,0.48,3499828,1,0,-4.45,-6.27,-1.33,-0.51
1722036531,0.09,0.48,3499845,1,0,-6.45,-5.27,-1.81,0.07
1722036531,0.1,0.47,3499863,1,0,-7.45,-5.27,-1.72,0.14
1722036531,0.1,0.47,3499880,1,0,-8.45,-6.27,-1.57,-0.28
1722036531,0.11,0.46,3499898,1,0,-9.45,-5.27,-1.45,0.13
1722036531,0.12,0.46,3499915,1,0,-13.45,-6.27,-2.56,-0.24
1722036531,0.13,0.45,3499933,1,0,-12.45,-6.27,-1.56,-0.22
1722036531,0.14,0.45,3499951,1,0,-10.45,-6.27,-0.12,-0.15
1722036531,0.15,0.44,3499968,1,0,-8.45,-7.27,0.94,-0.49
1722036531,0.17,0.43,3499986,1,0,-2.45,-7.27,3.19,-0.39
1722036531,0.19,0.42,3500003,1,0,1.55,-7.27,4.15,-0.26
1722036531,0.22,0.42,3500021,1,0,4.55,-8.27,4.21,-0.55
1722036531,0.25,0.41,3500039,0,0,7.55,-7.27,4.1,-0.03
1722036531,0.28,0.4,3500056,0,0,9.55,-6.27,3.6,0.46
1722036531,0.32,0.39,3500073,0,0,10.55,-5.27,2.8,0.79
1722036531,0.36,0.39,3500090,0,0,11.55,-4.27,2.19,0.99
1722036531,0.4,0.39,3500108,0,0,9.55,-3.27,0.63,1.12
1722036531,0.43,0.38,3500125,0,0,10.55,-3.27,0.57,0.79
1722036531,0.47,0.38,3500142,0,0,10.55,-2.27,0.38,0.89
1722036531,0.5,0.38,3500160,0,0,9.55,-2.27,-0.16,0.63
1722036531,0.53,0.38,3500177,0,0,8.55,-2.27,-0.59,0.39
1722036531,0.54,0.38,3500195,0,0,6.55,-1.27,-1.27,0.62
1722036531,0.56,0.39,3500213,0,0,6.55,-0.27,-0.99,0.86
1722036531,0.56,0.39,3500230,0,0,6.55,-0.27,-0.64,0.64
1722036531,0.56,0.39,3500248,0,0,5.55,1.73,-0.78,1.19
1722036531,0.56,0.39,3500264,0,0,4.55,1.73,-0.95,0.91
1722036531,0.56,0.4,3500282,0,0,3.55,2.73,-1.08,0.98
1722036531,0.56,0.4,3500299,0,0,3.55,1.73,-0.77,0.29
1722036531,0.56,0.4,3500316,0,0,3.55,2.73,-0.48,0.48
1722036531,0.56,0.4,3500334,0,0,3.55,2.73,-0.28,0.36
1722036531,0.56,0.41,3500351,0,0,3.55,1.73,-0.16,-0.16
1722036531,0.56,0.41,3500369,0,0,3.55,2.73,-0.09,0.19
1722036531,0.56,0.41,3500386,0,0,1.55,1.73,-0.84,-0.2
1722036531,0.56,0.4,3500403,0,0,1.55,0.73,-0.7,-0.6
1722036531,0.55,0.4,3500421,0,0,-0.45,0.73,-1.25,-0.48
1722036531,0.55,0.4,3500438,0,0,-0.45,0.73,-0.96,-0.31
1722036531,0.55,0.39,3500456,0,0,1.55,-0.27,0.18,-0.58
1722036531,0.54,0.39,3500473,0,0,1.55,-0.27,0.31,-0.45
1722036531,0.54,0.38,3500491,0,0,0.55,-1.27,-0.16,-0.68
1722036531,0.53,0.38,3500508,0,0,-0.45,-1.27,-0.58,-0.51
1722036531,0.53,0.38,3500526,0,0,-1.45,-1.27,-0.86,-0.32
1722036531,0.53,0.37,3500544,0,0,-1.45,-1.27,-0.64,-0.19
1722036531,0.53,0.37,3500561,0,0,-2.45,-1.27,-0.8,-0.11
1722036531,0.52,0.37,3500579,0,0,-3.45,-1.27,-0.97,-0.06
1722036531,0.52,0.36,3500596,0,0,-3.45,-0.27,-0.7,0.36
1722036531,0.52,0.36,3500613,0,0,-3.45,-0.27,-0.44,0.32
1722036531,0.52,0.35,3500632,0,0,-3.45,-0.27,-0.26,0.21
1722036531,0.51,0.35,3500649,0,0,-3.45,0.73,-0.15,0.52
1722036531,0.51,0.34,3500667,0,0,-3.45,0.73,-0.09,0.41
1722036531,0.5,0.34,3500684,0,0,-2.45,0.73,0.35,0.27
1722036531,0.5,0.33,3500701,0,0,-1.45,1.73,0.7,0.55
1722036531,0.49,0.33,3500719,0,0,-2.45,1.73,0.15,0.43
1722036531,0.49,0.32,3500736,0,0,-1.45,2.73,0.41,0.67
1722036531,0.48,0.32,3500753,0,0,-2.45,1.73,-0.07,0.11
1722036531,0.47,0.32,3500770,0,0,-1.45,1.73,0.27,-0.02
1722036531,0.46,0.31,3500787,0,0,-1.45,1.73,0.24,-0.03
1722036532,0.45,0.31,3500805,0,0,-1.45,1.73,0.16,-0.03
1722036532,0.45,0.3,3500823,0,0,-1.45,1.73,0.1,-0.02
1722036532,0.44,0.3,3500841,0,0,-1.45,0.73,0.06,-0.4
1722036532,0.43,0.29,3500858,0,0,-1.45,0.73,0.03,-0.34
1722036532,0.42,0.29,3500876,0,0,-1.45,0.73,0.02,-0.23
1722036532,0.41,0.28,3500893,0,0,-2.45,-0.27,-0.38,-0.53
1722036532,0.4,0.28,3500910,0,0,-1.45,0.73,0.06,-0.02
1722036532,0.39,0.27,3500928,0,0,-1.45,-0.27,0.12,-0.33
1722036532,0.38,0.27,3500945,0,0,-1.45,-0.27,0.09,-0.28
1722036532,0.37,0.26,3500963,0,0,-2.45,-0.27,-0.34,-0.18
1722036532,0.36,0.26,3500980,0,0,-1.45,-0.27,0.09,-0.11
1722036532,0.35,0.26,3500997,0,0,-1.45,0.73,0.13,0.33
1722036532,0.34,0.25,3501015,0,0,-1.45,0.73,0.1,0.3
1722036532,0.34,0.25,3501032,0,0,-1.45,0.73,0.06,0.2
1722036532,0.33,0.24,3501050,0,0,-0.45,0.73,0.43,0.12
1722036532,0.32,0.24,3501067,0,0,-0.45,0.73,0.36,0.07
1722036532,0.32,0.24,3501084,0,0,-0.45,0.73,0.24,0.04
1722036532,0.31,0.23,3501102,0,0,0.55,0.73,0.54,0.02
1722036532,0.3,0.23,3501119,0,0,-0.45,0.73,0.03,0.01
1722036532,0.3,0.22,3501137,0,0,-0.45,0.73,-0.07,0.01
1722036532,0.29,0.22,3501154,0,0,-0.45,0.73,-0.06,0
1722036532,0.29,0.21,3501171,0,0,0.55,0.73,0.35,0
1722036532,0.28,0.21,3501189,0,0,0.55,-0.27,0.31,-0.39
1722036532,0.28,0.2,3501206,0,0,0.55,-0.27,0.21,-0.34
1722036532,0.27,0.2,3501224,0,0,-0.45,-0.27,-0.27,-0.22
1722036532,0.27,0.19,3501241,0,0,0.55,-1.27,0.13,-0.53
1722036532,0.26,0.19,3501259,0,0,-0.45,-0.27,-0.24,-0.02
1722036532,0.26,0.18,3501276,0,0,-1.45,-1.27,-0.62,-0.32
1722036532,0.26,0.18,3501293,0,0,-0.45,-1.27,-0.1,-0.27
1722036532,0.25,0.18,3501311,0,0,-0.45,-0.27,0.02,0.21
1722036532,0.25,0.18,3501328,0,0,-1.45,-1.27,-0.36,-0.17
1722036532,0.24,0.17,3501347,0,0,-1.45,-0.27,-0.31,0.22
1722036532,0.24,0.17,3501364,0,0,-1.45,-0.27,-0.21,0.21
1722036532,0.24,0.17,3501381,0,0,-1.45,-0.27,-0.13,0.15
1722036532,0.23,0.17,3501399,0,0,-0.45,-0.27,0.32,0.09
1722036532,0.23,0.17,3501416,0,0,0.55,-0.27,0.69,0.05
1722036532,0.23,0.16,3501434,0,0,0.55,-0.27,0.54,0.03
1722036532,0.22,0.16,3501451,0,0,-0.45,0.73,-0.05,0.41
1722036532,0.22,0.16,3501468,0,0,-0.45,0.73,-0.13,0.35
1722036532,0.22,0.15,3501486,0,0,0.55,-0.27,0.29,-0.16
1722036532,0.22,0.15,3501503,0,0,-0.45,-0.27,-0.12,-0.2
1722036532,0.21,0.15,3501521,0,0,0.55,-0.27,0.24,-0.14
1722036532,0.21,0.15,3501538,0,0,0.55,-0.27,0.23,-0.09
1722036532,0.21,0.14,3501555,0,0,0.55,0.73,0.15,0.34
1722036532,0.21,0.14,3501573,0,0,-0.45,-0.27,-0.3,-0.09
1722036532,0.2,0.14,3501590,0,0,-0.45,-0.27,-0.28,-0.13
1722036532,0.2,0.14,3501608,0,0,-0.45,-1.27,-0.19,-0.49
1722036532,0.2,0.14,3501625,0,0,-0.45,-0.27,-0.12,-0.01
1722036532,0.19,0.13,3501644,0,0,-0.45,-0.27,-0.07,0.08
1722036532,0.19,0.13,3501661,0,0,-0.45,-0.27,-0.04,0.07
1722036532,0.19,0.13,3501678,0,0,-1.45,-0.27,-0.42,0.04
1722036532,0.18,0.13,3501696,0,0,-1.45,-0.27,-0.35,0.03
1722036532,0.18,0.13,3501713,0,0,-1.45,-0.27,-0.23,0.02
1722036532,0.18,0.12,3501731,0,0,-1.45,-0.27,-0.14,0.01
1722036532,0.17,0.12,3501748,0,0,-1.45,0.73,-0.08,0.4
1722036532,0.17,0.12,3501765,0,0,-0.45,0.73,0.35,0.34
1722036532,0.17,0.12,3501783,0,0,-0.45,0.73,0.31,0.23
1722036533,0.17,0.11,3501800,0,0,-0.45,0.73,0.21,0.14
1722036533,0.16,0.11,3501818,0,0,-0.45,0.73,0.13,0.08
1722036533,0.16,0.11,3501835,0,0,0.55,0.73,0.47,0.05
1722036533,0.16,0.11,3501852,0,0,0.55,0.73,0.38,0.03
1722036533,0.16,0.11,3501870,0,0,0.55,-0.27,0.25,-0.38
1722036533,0.16,0.1,3501887,0,0,0.55,-0.27,0.15,-0.33
1722036533,0.16,0.1,3501905,0,0,0.55,-0.27,0.09,-0.22
1722036533,0.15,0.1,3501922,0,0,0.55,-0.27,0.05,-0.13
1722036533,0.15,0.1,3501939,0,0,0.55,-1.27,0.03,-0.47
1722036533,0.15,0.1,3501957,0,0,0.55,-1.27,0.02,-0.38
1722036533,0.15,0.1,3501974,0,0,-0.45,-2.27,-0.38,-0.64
1722036533,0.14,0.1,3501992,0,0,-1.45,0.73,-0.73,0.69
1722036533,0.14,0.1,3502009,0,0,-3.45,1.73,-1.34,1.09
1722036533,0.14,0.1,3502027,0,1,-1.45,-2.27,-0.25,-0.75
1722036533,0.14,0.1,3502044,0,1,-2.45,-6.27,-0.38,-2.4
1722036533,0.14,0.11,3502061,0,1,-1.45,-15.27,0.11,-5.47
