timestamp,bandpass EMG envelope 0,bandpass EMG envelope 1,elapsed Time (ms),button 0,button 1,raw EMG 0,raw EMG 1,bandpass EMG 0,bandpass EMG 1
1721862374,0.02,0.04,449883,0,0,-0.61,1.84,-0.04,0.45
1721862374,0.02,0.04,449900,0,0,-1.61,1.84,-0.42,0.37
1721862374,0.02,0.04,449918,0,0,-1.61,1.84,-0.35,0.24
1721862374,0.02,0.04,449934,0,0,-1.61,0.84,-0.23,-0.25
1721862374,0.02,0.04,449952,0,0,-0.61,0.84,0.25,-0.25
1721862374,0.03,0.04,449969,0,0,-0.61,0.84,0.26,-0.18
1721862374,0.03,0.04,449986,0,0,-0.61,-0.16,0.18,-0.5
1721862374,0.03,0.04,450004,0,0,-0.61,-0.16,0.11,-0.4
1721862374,0.03,0.04,450021,0,0,-0.61,-0.16,0.06,-0.26
1721862374,0.03,0.04,450039,0,0,0.39,-0.16,0.43,-0.16
1721862374,0.03,0.04,450056,0,0,0.39,-0.16,0.36,-0.09
1721862374,0.03,0.04,450073,0,0,-0.61,-0.16,-0.16,-0.05
1721862374,0.03,0.04,450091,0,0,-0.61,-0.16,-0.19,-0.03
1721862374,0.03,0.04,450108,0,0,0.39,-0.16,0.25,-0.02
1721862374,0.03,0.04,450126,0,0,0.39,-1.16,0.25,-0.4
1721862374,0.03,0.04,450143,0,0,-0.61,-0.16,-0.22,0.05
1721862374,0.03,0.04,450160,0,0,-0.61,0.84,-0.23,0.5
1721862374,0.03,0.04,450178,0,0,0.39,-0.16,0.23,0.03
1721862374,0.03,0.04,450195,0,0,0.39,-0.16,0.24,-0.06
1721862374,0.03,0.04,450213,0,0,1.39,-0.16,0.56,-0.05
1721862374,0.03,0.04,450230,0,0,1.39,-0.16,0.44,-0.04
1721862375,0.03,0.04,450247,0,0,1.39,-0.16,0.28,-0.02
1721862375,0.03,0.04,450265,0,0,1.39,-0.16,0.17,-0.01
1721862375,0.03,0.04,450282,0,0,1.39,-0.16,0.1,-0.01
1721862375,0.03,0.04,450300,0,0,1.39,0.84,0.06,0.39
1721862375,0.03,0.04,450316,0,0,1.39,0.84,0.03,0.33
1721862375,0.03,0.04,450333,0,0,1.39,-0.16,0.02,-0.17
1721862375,0.03,0.04,450351,0,0,1.39,-0.16,0.01,-0.2
1721862375,0.03,0.04,450368,0,0,1.39,-0.16,0.01,-0.15
1721862375,0.03,0.04,450386,0,0,1.39,-0.16,0,-0.09
1721862375,0.03,0.04,450403,0,0,0.39,-0.16,-0.39,-0.05
1721862375,0.03,0.04,450421,0,0,0.39,-0.16,-0.34,-0.03
1721862375,0.03,0.04,450438,0,0,0.39,-0.16,-0.22,-0.02
1721862375,0.03,0.04,450455,0,0,0.39,-0.16,-0.14,-0.01
1721862375,0.03,0.04,450473,0,0,0.39,-0.16,-0.08,-0.01
1721862375,0.03,0.03,450490,0,0,0.39,-0.16,-0.05,0
1721862375,0.03,0.03,450508,0,0,0.39,-0.16,-0.03,0
1721862375,0.03,0.03,450525,0,0,0.39,-0.16,-0.01,0
1721862375,0.03,0.03,450542,0,0,0.39,-0.16,-0.01,0
1721862375,0.03,0.03,450560,0,0,0.39,-0.16,0,0
1721862375,0.03,0.03,450577,0,0,0.39,-0.16,0,0
1721862375,0.03,0.03,450595,0,0,0.39,0.84,0,0.39
1721862375,0.03,0.03,450612,0,0,0.39,0.84,0,0.34
1721862375,0.03,0.03,450629,0,0,0.39,0.84,0,0.22
1721862375,0.03,0.03,450647,0,0,0.39,0.84,0,0.14
1721862375,0.03,0.03,450664,0,0,0.39,0.84,0,0.08
1721862375,0.02,0.03,450681,0,0,0.39,-0.16,0,-0.35
1721862375,0.02,0.03,450698,0,0,0.39,-0.16,0,-0.31
1721862375,0.02,0.03,450715,0,0,0.39,-0.16,0,-0.21
1721862375,0.02,0.03,450733,0,0,0.39,-0.16,0,-0.13
1721862375,0.02,0.03,450750,0,0,0.39,0.84,0,0.32
1721862375,0.02,0.03,450768,0,0,-0.61,0.84,-0.39,0.29
1721862375,0.02,0.03,450785,0,0,0.39,0.84,0.06,0.2
1721862375,0.02,0.03,450802,0,0,0.39,0.84,0.11,0.12
1721862375,0.02,0.03,450820,0,0,0.39,-0.16,0.09,-0.32
1721862375,0.02,0.03,450837,0,0,0.39,0.84,0.06,0.1
1721862375,0.02,0.03,450855,0,0,0.39,0.84,0.03,0.14
1721862375,0.02,0.03,450871,0,0,0.39,0.84,0.02,0.1
1721862375,0.02,0.03,450888,0,0,1.39,0.84,0.4,0.06
1721862375,0.02,0.03,450906,0,0,1.39,0.84,0.34,0.04
1721862375,0.02,0.03,450923,0,0,1.39,0.84,0.23,0.02
1721862375,0.02,0.03,450940,0,0,1.39,0.84,0.14,0.01
1721862375,0.02,0.03,450957,0,0,1.39,-0.16,0.08,-0.39
1721862375,0.02,0.03,450974,0,0,1.39,-0.16,0.05,-0.33
1721862375,0.02,0.03,450992,0,0,1.39,-0.16,0.03,-0.22
1721862375,0.02,0.03,451009,0,0,0.39,-0.16,-0.38,-0.13
1721862375,0.02,0.03,451027,0,0,-0.61,-0.16,-0.72,-0.08
1721862375,0.02,0.03,451044,0,0,-0.61,-0.16,-0.56,-0.04
1721862375,0.02,0.03,451062,0,0,-0.61,0.84,-0.36,0.37
1721862375,0.02,0.03,451079,0,0,-0.61,0.84,-0.21,0.32
1721862375,0.02,0.03,451096,0,0,-0.61,-0.16,-0.12,-0.18
1721862375,0.02,0.03,451114,0,0,-1.61,-0.16,-0.46,-0.21
1721862375,0.02,0.03,451131,0,0,-1.61,-0.16,-0.38,-0.15
1721862375,0.03,0.03,451149,0,0,-1.61,-0.16,-0.25,-0.09
1721862375,0.03,0.03,451166,0,0,-1.61,0.84,-0.15,0.34
1721862375,0.03,0.03,451183,0,0,-1.61,-0.16,-0.09,-0.09
1721862375,0.03,0.03,451201,0,0,-1.61,-0.16,-0.05,-0.13
1721862375,0.03,0.03,451219,0,0,-1.61,0.84,-0.03,0.3
1721862375,0.03,0.03,451236,0,0,-0.61,-0.16,0.38,-0.12
1721862376,0.03,0.03,451253,0,0,-0.61,0.84,0.33,0.24
1721862376,0.03,0.03,451270,0,0,-0.61,0.84,0.22,0.23
1721862376,0.03,0.03,451288,0,0,-0.61,0.84,0.13,0.16
1721862376,0.03,0.03,451305,0,0,-0.61,0.84,0.08,0.1
1721862376,0.03,0.03,451323,0,0,-0.61,0.84,0.04,0.06
1721862376,0.03,0.03,451340,0,0,-0.61,0.84,0.03,0.03
1721862376,0.03,0.03,451357,0,0,-0.61,0.84,0.01,0.02
1721862376,0.03,0.03,451374,0,0,-0.61,0.84,0.01,0.01
1721862376,0.03,0.03,451391,0,0,-0.61,0.84,0,0.01
1721862376,0.03,0.03,451409,0,0,0.39,0.84,0.4,0
1721862376,0.03,0.03,451426,0,0,-0.61,0.84,-0.05,0
1721862376,0.03,0.03,451443,0,0,0.39,-0.16,0.28,-0.39
1721862376,0.03,0.03,451461,0,0,-0.61,0.84,-0.14,0.06
1721862376,0.03,0.03,451478,0,0,-0.61,-0.16,-0.17,-0.28
1721862376,0.03,0.03,451496,0,0,0.39,-0.16,0.27,-0.25
1721862376,0.03,0.03,451513,0,0,0.39,-0.16,0.26,-0.17
1721862376,0.03,0.03,451531,0,0,0.39,-0.16,0.18,-0.1
1721862376,0.03,0.03,451548,0,0,1.39,-0.16,0.5,-0.06
1721862376,0.03,0.03,451565,0,0,1.39,-0.16,0.4,-0.03
1721862376,0.03,0.03,451582,0,0,1.39,-0.16,0.26,-0.02
1721862376,0.03,0.03,451599,0,0,1.39,0.84,0.16,0.38
1721862376,0.03,0.03,451617,0,0,0.39,0.84,-0.3,0.33
1721862376,0.03,0.03,451634,0,0,0.39,0.84,-0.29,0.22
1721862376,0.03,0.03,451651,0,0,0.39,0.84,-0.19,0.13
1721862376,0.03,0.03,451669,0,0,0.39,0.84,-0.12,0.08
1721862376,0.03,0.03,451686,0,0,0.39,0.84,-0.07,0.04
1721862376,0.03,0.03,451703,0,0,0.39,0.84,-0.04,0.03
1721862376,0.03,0.03,451720,0,0,0.39,0.84,-0.02,0.01
1721862376,0.03,0.03,451737,0,0,0.39,0.84,-0.01,0.01
1721862376,0.03,0.03,451755,0,0,0.39,0.84,-0.01,0
1721862376,0.03,0.03,451772,0,0,-0.61,0.84,-0.4,0
1721862376,0.03,0.03,451790,0,0,0.39,0.84,0.05,0
1721862376,0.03,0.02,451807,0,0,0.39,0.84,0.11,0
1721862376,0.03,0.02,451823,0,0,0.39,-0.16,0.09,-0.39
1721862376,0.03,0.02,451841,0,0,0.39,0.84,0.06,0.06
1721862376,0.03,0.02,451858,0,0,-0.61,0.84,-0.36,0.11
1721862376,0.03,0.02,451876,0,0,-0.61,0.84,-0.32,0.09
1721862376,0.03,0.02,451893,0,0,-0.61,-0.16,-0.21,-0.34
1721862376,0.03,0.02,451910,0,0,-0.61,-0.16,-0.13,-0.3
1721862376,0.03,0.02,451928,0,0,-0.61,-0.16,-0.08,-0.2
1721862376,0.03,0.02,451945,0,0,-0.61,-0.16,-0.04,-0.12
1721862376,0.03,0.02,451963,0,0,-0.61,-0.16,-0.02,-0.07
1721862376,0.03,0.02,451980,0,0,0.39,-0.16,0.38,-0.04
1721862376,0.03,0.02,451997,0,0,0.39,-0.16,0.33,-0.02
1721862376,0.03,0.02,452015,0,0,0.39,-0.16,0.22,-0.01
1721862376,0.03,0.02,452032,0,0,1.39,-0.16,0.53,-0.01
1721862376,0.03,0.02,452050,0,0,1.39,-0.16,0.42,0
1721862376,0.03,0.02,452067,0,0,1.39,0.84,0.27,0.39
1721862376,0.03,0.02,452085,0,0,0.39,0.84,-0.23,0.34
1721862376,0.03,0.02,452102,0,0,0.39,0.84,-0.24,0.22
1721862376,0.03,0.02,452118,0,0,0.39,-0.16,-0.17,-0.26
1721862376,0.03,0.02,452137,0,0,-0.61,0.84,-0.5,0.13
1721862376,0.03,0.02,452153,0,0,-0.61,0.84,-0.4,0.16
1721862376,0.03,0.02,452171,0,0,-0.61,0.84,-0.26,0.11
1721862376,0.03,0.02,452188,0,0,-0.61,1.84,-0.16,0.46
1721862376,0.03,0.02,452205,0,0,-0.61,1.84,-0.09,0.38
1721862376,0.04,0.02,452223,0,0,-1.61,0.84,-0.44,-0.15
1721862377,0.04,0.02,452240,0,0,-1.61,0.84,-0.37,-0.19
1721862377,0.04,0.02,452258,0,0,-1.61,0.84,-0.24,-0.14
1721862377,0.04,0.02,452275,0,0,-0.61,0.84,0.25,-0.09
1721862377,0.04,0.02,452292,0,0,-1.61,0.84,-0.14,-0.05
1721862377,0.04,0.02,452310,0,0,-1.61,0.84,-0.16,-0.03
1721862377,0.04,0.02,452327,0,0,-0.61,0.84,0.28,-0.02
1721862377,0.04,0.02,452345,0,0,-0.61,-0.16,0.27,-0.4
1721862377,0.04,0.02,452362,0,0,-0.61,-0.16,0.18,-0.34
1721862377,0.04,0.02,452379,0,0,-0.61,0.84,0.11,0.17
1721862377,0.04,0.02,452397,0,0,-0.61,0.84,0.07,0.2
1721862377,0.04,0.02,452414,0,0,-0.61,0.84,0.04,0.14
1721862377,0.04,0.02,452432,0,0,-0.61,-0.16,0.02,-0.3
1721862377,0.04,0.02,452449,0,0,-0.61,-0.16,0.01,-0.28
1721862377,0.04,0.02,452466,0,0,0.39,0.84,0.4,0.2
1721862377,0.04,0.02,452484,0,0,0.39,0.84,0.34,0.22
1721862377,0.04,0.03,452500,0,0,0.39,0.84,0.23,0.15
1721862377,0.04,0.03,452518,0,0,0.39,-0.16,0.14,-0.3
1721862377,0.04,0.03,452535,0,0,0.39,-0.16,0.08,-0.28
1721862377,0.04,0.03,452552,0,0,0.39,0.84,0.05,0.2
1721862377,0.04,0.03,452570,0,0,0.39,-0.16,0.03,-0.17
1721862377,0.04,0.03,452587,0,0,0.39,0.84,0.01,0.21
1721862377,0.04,0.03,452604,0,0,0.39,0.84,0.01,0.21
1721862377,0.04,0.03,452621,0,0,0.39,0.84,0,0.14
1721862377,0.03,0.03,452638,0,0,0.39,1.84,0,0.48
1721862377,0.03,0.03,452656,0,0,0.39,0.84,0,0
1721862377,0.03,0.03,452673,0,0,0.39,0.84,0,-0.08
1721862377,0.03,0.03,452690,0,0,0.39,-0.16,0,-0.46
1721862377,0.03,0.03,452707,0,0,0.39,0.84,0,0.01
1721862377,0.03,0.03,452725,0,0,0.39,0.84,0,0.09
1721862377,0.03,0.03,452742,0,0,0.39,0.84,0,0.07
1721862377,0.03,0.03,452759,0,0,0.39,0.84,0,0.05
1721862377,0.03,0.03,452776,0,0,0.39,0.84,0,0.03
1721862377,0.03,0.03,452793,0,0,0.39,0.84,0,0.02
1721862377,0.03,0.03,452811,0,0,0.39,0.84,0,0.01
1721862377,0.03,0.03,452828,0,0,0.39,-0.16,0,-0.39
1721862377,0.02,0.03,452845,0,0,0.39,-0.16,0,-0.33
1721862377,0.02,0.03,452863,0,0,-0.61,-1.16,-0.39,-0.62
1721862377,0.02,0.03,452880,0,0,-0.61,-0.16,-0.34,-0.08
1721862377,0.02,0.03,452898,0,0,-0.61,-1.16,-0.22,-0.36
1721862377,0.02,0.03,452915,0,0,-0.61,-0.16,-0.14,0.1
1721862377,0.02,0.03,452932,0,0,-0.61,-0.16,-0.08,0.14
1721862377,0.02,0.03,452950,0,0,-0.61,-0.16,-0.05,0.11
1721862377,0.02,0.03,452967,0,0,-0.61,-0.16,-0.03,0.07
1721862377,0.02,0.03,452985,0,0,-0.61,0.84,-0.01,0.43
1721862377,0.02,0.03,453002,0,0,0.39,0.84,0.39,0.36
1721862377,0.02,0.03,453019,0,0,0.39,0.84,0.33,0.24
1721862377,0.02,0.03,453036,0,0,0.39,0.84,0.22,0.14
1721862377,0.02,0.03,453053,0,0,0.39,0.84,0.13,0.08
1721862377,0.02,0.03,453071,0,0,0.39,0.84,0.08,0.05
1721862377,0.02,0.03,453088,0,0,0.39,0.84,0.04,0.03
1721862377,0.02,0.03,453104,0,0,0.39,0.84,0.03,0.02
1721862377,0.02,0.03,453122,0,0,0.39,0.84,0.01,0.01
1721862377,0.02,0.03,453139,0,0,0.39,-0.16,0.01,-0.39
1721862377,0.02,0.03,453157,0,0,0.39,0.84,0,0.06
1721862377,0.02,0.03,453174,0,0,0.39,0.84,0,0.12
1721862377,0.02,0.03,453190,0,0,0.39,-0.16,0,-0.3
1721862377,0.02,0.03,453208,0,0,0.39,-0.16,0,-0.28
1721862377,0.02,0.03,453225,0,0,0.39,-0.16,0,-0.19
1721862378,0.02,0.03,453243,0,0,0.39,-0.16,0,-0.12
1721862378,0.02,0.03,453260,0,0,0.39,-0.16,0,-0.07
1721862378,0.02,0.03,453277,0,0,0.39,-0.16,0,-0.04
1721862378,0.02,0.03,453295,0,0,0.39,-0.16,0,-0.02
1721862378,0.02,0.03,453312,0,0,0.39,-0.16,0,-0.01
1721862378,0.02,0.03,453330,0,0,0.39,-0.16,0,-0.01
1721862378,0.02,0.03,453347,0,0,0.39,0.84,0,0.39
1721862378,0.02,0.03,453365,0,0,0.39,0.84,0,0.34
1721862378,0.02,0.03,453381,0,0,0.39,0.84,0,0.22
1721862378,0.02,0.03,453398,0,0,0.39,-0.16,0,-0.26
1721862378,0.01,0.03,453416,0,0,0.39,0.84,0,0.13
1721862378,0.01,0.03,453433,0,0,0.39,0.84,0,0.16
1721862378,0.01,0.03,453451,0,0,0.39,0.84,0,0.11
1721862378,0.01,0.03,453467,0,0,0.39,0.84,0,0.07
1721862378,0.01,0.03,453484,0,0,0.39,0.84,0,0.04
1721862378,0.01,0.03,453502,0,0,0.39,0.84,0,0.02
1721862378,0.01,0.03,453519,0,0,0.39,0.84,0,0.01
1721862378,0.01,0.03,453536,0,0,0.39,0.84,0,0.01
1721862378,0.01,0.03,453553,0,0,0.39,1.84,0,0.4
1721862378,0.01,0.03,453570,0,0,0.39,0.84,0,-0.05
1721862378,0.01,0.03,453588,0,0,0.39,0.84,0,-0.11
1721862378,0.01,0.03,453605,0,0,0.39,0.84,0,-0.09
1721862378,0.01,0.03,453623,0,0,0.39,0.84,0,-0.06
1721862378,0.01,0.03,453639,0,0,0.39,0.84,0,-0.03
1721862378,0.01,0.03,453656,0,0,1.39,0.84,0.39,-0.02
1721862378,0.01,0.02,453674,0,0,1.39,0.84,0.34,-0.01
1721862378,0.01,0.02,453691,0,0,1.39,0.84,0.22,-0.01
1721862378,0.01,0.02,453709,0,0,1.39,0.84,0.14,0
1721862378,0.01,0.02,453726,0,0,1.39,-0.16,0.08,-0.4
1721862378,0.01,0.02,453743,0,0,0.39,0.84,-0.35,0.05
1721862378,0.01,0.02,453760,0,0,0.39,-0.16,-0.31,-0.28
1721862378,0.01,0.02,453777,0,0,0.39,-0.16,-0.21,-0.25
1721862378,0.01,0.02,453795,0,0,-0.61,0.84,-0.52,0.23
1721862378,0.01,0.02,453812,0,0,-0.61,-0.16,-0.41,-0.16
1721862378,0.01,0.02,453830,0,0,-0.61,-0.16,-0.27,-0.17
1721862378,0.01,0.02,453848,0,0,-0.61,0.84,-0.16,0.27
1721862378,0.01,0.02,453865,0,0,-0.61,0.84,-0.09,0.26
1721862378,0.01,0.02,453882,0,0,-0.61,-0.16,-0.05,-0.21
1721862378,0.01,0.02,453900,0,0,-0.61,0.84,-0.03,0.17
1721862378,0.01,0.02,453917,0,0,-0.61,0.84,-0.02,0.18
1721862378,0.01,0.02,453934,0,0,-0.61,0.84,-0.01,0.13
1721862378,0.01,0.02,453951,0,0,-0.61,-0.16,-0.01,-0.32
1721862378,0.01,0.02,453969,0,0,-0.61,-0.16,0,-0.29
1721862378,0.01,0.02,453987,0,0,-0.61,0.84,0,0.2
1721862378,0.01,0.02,454005,0,0,-0.61,0.84,0,0.22
1721862378,0.01,0.03,454021,0,0,0.39,0.84,0.39,0.15
1721862378,0.01,0.03,454038,0,0,0.39,-0.16,0.34,-0.3
1721862378,0.01,0.03,454056,0,0,0.39,-0.16,0.22,-0.28
1721862378,0.01,0.03,454073,0,0,0.39,-0.16,0.14,-0.19
1721862378,0.01,0.03,454091,0,0,0.39,-0.16,0.08,-0.12
1721862378,0.01,0.03,454108,0,0,0.39,0.84,0.05,0.32
1721862378,0.01,0.03,454125,0,0,0.39,0.84,0.03,0.3
1721862378,0.01,0.03,454142,0,0,0.39,0.84,0.01,0.2
1721862378,0.01,0.03,454159,0,0,0.39,0.84,0.01,0.12
1721862378,0.01,0.03,454177,0,0,0.39,0.84,0,0.07
1721862378,0.01,0.03,454194,0,0,0.39,0.84,0,0.04
1721862378,0.01,0.03,454211,0,0,0.39,0.84,0,0.02
1721862378,0.01,0.03,454228,0,0,0.39,0.84,0,0.01
1721862379,0.01,0.03,454245,0,0,0.39,0.84,0,0.01
1721862379,0.01,0.03,454263,0,0,0.39,0.84,0,0
1721862379,0.01,0.03,454280,0,0,0.39,-0.16,0,-0.39
1721862379,0.01,0.03,454297,0,0,0.39,0.84,0,0.06
1721862379,0.01,0.03,454314,0,0,0.39,0.84,0,0.11
1721862379,0.01,0.03,454331,0,0,0.39,-0.16,0,-0.3
1721862379,0.01,0.03,454349,0,0,0.39,0.84,0,0.11
1721862379,0.01,0.03,454366,0,0,-0.61,-0.16,-0.39,-0.25
1721862379,0.01,0.03,454383,0,0,-0.61,-0.16,-0.34,-0.23
1721862379,0.01,0.03,454401,0,0,-0.61,-0.16,-0.22,-0.16
1721862379,0.01,0.03,454418,0,0,-1.61,0.84,-0.53,0.3
1721862379,0.01,0.03,454436,0,0,-1.61,0.84,-0.42,0.28
1721862379,0.01,0.03,454453,0,0,-1.61,0.84,-0.27,0.19
1721862379,0.01,0.03,454470,0,0,-1.61,-0.16,-0.16,-0.28
1721862379,0.01,0.03,454488,0,0,-0.61,-0.16,0.3,-0.27
1721862379,0.01,0.03,454505,0,0,-0.61,-0.16,0.28,-0.18
1721862379,0.01,0.03,454523,0,0,-0.61,-0.16,0.19,-0.11
1721862379,0.01,0.03,454540,0,0,-0.61,-0.16,0.12,-0.07
1721862379,0.01,0.03,454557,0,0,-0.61,-0.16,0.07,-0.04
1721862379,0.02,0.03,454575,0,0,-0.61,-0.16,0.04,-0.02
1721862379,0.02,0.03,454592,0,0,0.39,-1.16,0.42,-0.41
1721862379,0.02,0.03,454610,0,0,0.39,-0.16,0.35,0.05
1721862379,0.02,0.03,454627,0,0,0.39,-0.16,0.23,0.11
1721862379,0.02,0.03,454645,0,0,0.39,-0.16,0.14,0.09
1721862379,0.02,0.03,454662,0,0,0.39,0.84,0.08,0.45
1721862379,0.02,0.03,454678,0,0,0.39,0.84,0.05,0.37
1721862379,0.02,0.03,454696,0,0,0.39,0.84,0.03,0.24
1721862379,0.02,0.03,454713,0,0,0.39,-0.16,0.01,-0.25
1721862379,0.02,0.03,454731,0,0,0.39,0.84,0.01,0.14
1721862379,0.02,0.03,454748,0,0,0.39,0.84,0,0.16
1721862379,0.02,0.03,454764,0,0,0.39,-0.16,0,-0.28
1721862379,0.02,0.03,454782,0,0,1.39,-0.16,0.39,-0.27
1721862379,0.02,0.03,454799,0,0,1.39,0.84,0.34,0.21
1721862379,0.02,0.03,454817,0,0,1.39,-0.16,0.22,-0.17
1721862379,0.02,0.03,454834,0,0,1.39,-0.16,0.14,-0.18
1721862379,0.02,0.03,454851,0,0,1.39,-0.16,0.08,-0.13
1721862379,0.02,0.03,454869,0,0,1.39,-0.16,0.05,-0.08
1721862379,0.02,0.03,454886,0,0,1.39,-0.16,0.03,-0.05
1721862379,0.02,0.03,454904,0,0,1.39,-0.16,0.01,-0.03
1721862379,0.02,0.03,454921,0,0,1.39,-0.16,0.01,-0.01
1721862379,0.02,0.03,454938,0,0,1.39,-0.16,0,-0.01
1721862379,0.02,0.03,454955,0,0,0.39,-0.16,-0.39,0
1721862379,0.02,0.03,454972,0,0,1.39,-0.16,0.06,0
