timestamp,bandpass EMG 0,bandpass EMG 1,bandpass EMG envelope 0,bandpass EMG envelope 1,elapsed Time (ms),button 0,button 1,raw EMG 0,raw EMG 1
1721862802,-0.08,0.16,0.06,0.07,877217,0,0,-0.61,-0.16
1721862802,-0.05,0.19,0.06,0.07,877234,0,0,-0.61,0.84
1721862802,-0.03,0.53,0.06,0.07,877251,0,0,-0.61,0.84
1721862802,-0.41,0.43,0.06,0.07,877269,0,0,-1.61,-0.16
1721862802,-0.35,-0.12,0.06,0.07,877286,0,0,-1.61,0.84
1721862802,0.16,0.22,0.06,0.07,877304,0,0,-0.61,0.84
1721862802,0.2,0.21,0.06,0.07,877321,0,0,-0.61,0.84
1721862802,0.14,0.14,0.06,0.07,877338,0,0,-0.61,0.84
1721862802,0.09,0.09,0.05,0.07,877355,0,0,-0.61,0.84
1721862802,0.05,0.05,0.05,0.07,877372,0,0,-0.61,0.84
1721862802,0.03,0.03,0.05,0.07,877390,0,0,-0.61,0.84
1721862802,0.02,0.02,0.05,0.07,877407,0,0,-0.61,0.84
1721862802,0.01,0.01,0.05,0.07,877424,0,0,-0.61,0.84
1721862802,0.01,0.01,0.05,0.06,877442,0,0,-0.61,0.84
1721862802,0,0,0.05,0.06,877459,0,0,-0.61,-0.16
1721862802,0,-0.39,0.05,0.06,877477,0,0,-0.61,-0.16
1721862802,0,-0.34,0.05,0.06,877494,0,0,-0.61,0.84
1721862802,0,0.17,0.05,0.06,877510,0,0,-0.61,-0.16
1721862802,0,-0.19,0.05,0.06,877528,0,0,-0.61,-0.16
1721862802,0,-0.19,0.05,0.06,877545,0,0,-0.61,-0.16
1721862802,0.39,-0.13,0.04,0.06,877563,0,0,0.39,-0.16
1721862802,0.34,-0.08,0.04,0.06,877580,0,0,0.39,-0.16
1721862802,0.22,-0.05,0.04,0.06,877597,0,0,0.39,-0.16
1721862802,-0.26,-0.03,0.04,0.06,877615,0,0,-0.61,-0.16
1721862802,-0.26,-0.02,0.04,0.06,877632,0,0,-0.61,-0.16
1721862802,-0.18,-0.01,0.04,0.05,877650,0,0,-0.61,-0.16
1721862802,-0.11,0,0.04,0.05,877668,0,0,-0.61,-0.16
1721862802,-0.06,0,0.04,0.05,877686,0,0,-0.61,-0.16
1721862802,-0.04,0,0.04,0.05,877703,0,0,-0.61,-1.16
1721862802,-0.02,-0.39,0.04,0.05,877720,0,0,-0.61,-1.16
1721862802,-0.01,-0.34,0.04,0.05,877738,0,0,-0.61,-0.16
1721862802,-0.01,0.17,0.04,0.05,877755,0,0,-0.61,-0.16
1721862802,0.39,0.2,0.04,0.05,877773,0,0,0.39,-0.16
1721862802,0.34,0.14,0.04,0.05,877790,0,0,0.39,-0.16
1721862802,-0.17,0.09,0.04,0.05,877807,0,0,-0.61,-0.16
1721862802,0.19,0.05,0.04,0.05,877825,0,0,0.39,-0.16
1721862802,0.19,0.03,0.04,0.05,877842,0,0,0.39,0.84
1721862802,0.13,0.41,0.04,0.05,877859,0,0,0.39,0.84
1721862802,-0.31,0.35,0.04,0.05,877876,0,0,-0.61,-0.16
1721862802,0.1,-0.16,0.04,0.04,877893,0,0,0.39,-0.16
1721862802,0.14,-0.2,0.04,0.04,877911,0,0,0.39,-0.16
1721862802,0.5,-0.14,0.04,0.04,877928,0,0,1.39,0.84
1721862802,0.8,0.3,0.04,0.04,877946,0,0,2.39,-0.16
1721862802,0.6,-0.11,0.04,0.04,877963,0,0,2.39,-0.16
1721862802,-0.01,-0.14,0.04,0.04,877980,0,0,1.39,0.84
1721862802,-0.5,0.29,0.04,0.04,877998,0,0,0.39,0.84
1721862802,-0.43,0.27,0.04,0.04,878014,0,0,0.39,1.84
1721862802,-0.28,0.58,0.04,0.04,878032,0,0,0.39,1.84
1721862802,-0.57,0.45,0.04,0.04,878049,0,0,-0.61,1.84
1721862802,-0.44,0.29,0.04,0.05,878066,0,0,-0.61,1.84
1721862802,-0.28,0.17,0.04,0.05,878084,0,0,-0.61,0.84
1721862802,-0.17,-0.29,0.05,0.05,878101,0,0,-0.61,0.84
1721862802,-0.1,-0.28,0.05,0.05,878119,0,0,-0.61,0.84
1721862802,-0.06,-0.19,0.05,0.05,878136,0,0,-0.61,-0.16
1721862802,-0.03,-0.51,0.05,0.05,878153,0,0,-0.61,0.84
1721862802,-0.02,-0.01,0.05,0.05,878171,0,0,-0.61,-0.16
1721862802,-0.01,-0.32,0.05,0.05,878188,0,0,-0.61,-0.16
1721862802,0.39,-0.27,0.05,0.05,878206,0,0,0.39,-0.16
1721862803,0.33,-0.18,0.05,0.05,878223,0,0,0.39,-0.16
1721862803,0.22,-0.11,0.05,0.05,878241,0,0,0.39,-0.16
1721862803,-0.26,-0.06,0.05,0.05,878258,0,0,-0.61,-0.16
1721862803,0.13,-0.04,0.05,0.05,878275,0,0,0.39,-1.16
1721862803,0.16,-0.41,0.05,0.05,878293,0,0,0.39,-0.16
1721862803,0.11,0.04,0.05,0.05,878310,0,0,0.39,-0.16
1721862803,0.07,0.11,0.05,0.05,878328,0,0,0.39,-0.16
1721862803,0.04,0.08,0.05,0.05,878345,0,0,0.39,-0.16
1721862803,0.02,0.05,0.05,0.05,878362,0,0,0.39,-0.16
1721862803,-0.38,0.03,0.05,0.05,878379,0,0,-0.61,-0.16
1721862803,-0.33,0.02,0.05,0.05,878396,0,0,-0.61,0.84
1721862803,-0.22,0.4,0.05,0.05,878414,0,0,-0.61,0.84
1721862803,0.26,0.34,0.04,0.05,878431,0,0,0.39,0.84
1721862803,0.26,0.23,0.04,0.05,878448,0,0,0.39,0.84
1721862803,0.18,0.14,0.04,0.04,878466,0,0,0.39,0.84
1721862803,0.11,0.08,0.04,0.04,878483,0,0,0.39,-0.16
1721862803,0.06,-0.35,0.04,0.04,878501,0,0,0.39,-0.16
1721862803,0.04,-0.31,0.04,0.04,878517,0,0,0.39,-0.16
1721862803,0.02,-0.21,0.04,0.04,878534,0,0,0.39,0.84
1721862803,0.01,0.27,0.04,0.04,878552,0,0,0.39,0.84
1721862803,0.01,0.26,0.04,0.04,878569,0,0,0.39,0.84
1721862803,0,0.18,0.04,0.04,878587,0,0,0.39,-0.16
1721862803,0,-0.28,0.04,0.04,878604,0,0,0.39,0.84
1721862803,0,0.12,0.04,0.04,878620,0,0,0.39,0.84
1721862803,0,0.15,0.04,0.04,878638,0,0,0.39,0.84
1721862803,-0.39,0.11,0.04,0.05,878655,0,0,-0.61,0.84
1721862803,-0.34,0.07,0.04,0.04,878673,0,0,-0.61,0.84
1721862803,-0.22,0.04,0.04,0.04,878690,0,0,-0.61,0.84
1721862803,-0.14,0.02,0.04,0.04,878707,0,0,-0.61,-0.16
1721862803,0.31,-0.38,0.04,0.04,878725,0,0,0.39,0.84
1721862803,0.29,0.06,0.04,0.04,878742,0,0,0.39,-0.16
1721862803,0.2,-0.28,0.04,0.04,878760,0,0,0.39,0.84
1721862803,0.12,0.15,0.04,0.04,878776,0,0,0.39,0.84
1721862803,0.07,0.17,0.04,0.04,878793,0,0,0.39,-0.16
1721862803,0.04,-0.27,0.04,0.04,878811,0,0,0.39,-0.16
1721862803,0.02,-0.26,0.04,0.04,878828,0,0,0.39,-0.16
1721862803,0.01,-0.18,0.04,0.04,878846,0,0,0.39,-0.16
1721862803,0.01,-0.11,0.04,0.04,878863,0,0,0.39,-0.16
1721862803,0,-0.06,0.04,0.04,878881,0,0,0.39,-0.16
1721862803,0,-0.04,0.04,0.04,878898,0,0,0.39,-0.16
1721862803,0,-0.02,0.03,0.04,878915,0,0,0.39,-0.16
1721862803,0,-0.01,0.03,0.04,878933,0,0,0.39,-0.16
1721862803,0,-0.01,0.03,0.04,878949,0,0,0.39,-0.16
1721862803,0,0,0.03,0.04,878967,0,0,0.39,-0.16
1721862803,0,0,0.03,0.04,878984,0,0,0.39,-0.16
1721862803,0,0,0.03,0.04,879001,0,0,0.39,-0.16
1721862803,0,0,0.03,0.04,879019,0,0,0.39,0.84
1721862803,0,0.39,0.03,0.04,879036,0,0,0.39,-0.16
1721862803,0,-0.06,0.03,0.03,879054,0,0,0.39,-0.16
1721862803,0,-0.11,0.03,0.03,879071,0,0,0.39,-0.16
1721862803,0,-0.09,0.03,0.03,879088,0,0,0.39,-0.16
1721862803,0,-0.06,0.03,0.03,879106,0,0,0.39,-0.16
1721862803,-0.39,-0.03,0.02,0.03,879123,0,0,-0.61,-0.16
1721862803,-0.34,-0.02,0.02,0.03,879141,0,0,-0.61,-0.16
1721862803,-0.22,-0.01,0.02,0.03,879158,0,0,-0.61,-0.16
1721862803,-0.14,-0.01,0.02,0.03,879175,0,0,-0.61,0.84
1721862803,-0.08,0.39,0.02,0.03,879193,0,0,-0.61,0.84
1721862803,-0.05,0.34,0.02,0.03,879210,0,0,-0.61,-0.16
1721862804,-0.03,-0.17,0.02,0.03,879228,0,0,-0.61,-0.16
1721862804,-0.01,-0.2,0.02,0.03,879245,0,0,-0.61,-0.16
1721862804,-0.01,-0.15,0.02,0.03,879262,0,0,-0.61,-0.16
1721862804,0,-0.09,0.02,0.03,879280,0,0,-0.61,-0.16
1721862804,0,-0.05,0.02,0.03,879297,0,0,-0.61,-0.16
1721862804,0.39,-0.03,0.02,0.03,879315,0,0,0.39,-0.16
1721862804,0.34,-0.02,0.02,0.03,879332,0,0,0.39,-1.16
1721862804,0.22,-0.4,0.02,0.03,879350,0,0,0.39,-0.16
1721862804,0.14,0.05,0.02,0.03,879367,0,0,0.39,-0.16
1721862804,0.08,0.11,0.02,0.03,879384,0,0,0.39,-0.16
1721862804,0.44,0.09,0.02,0.03,879402,0,0,1.39,-0.16
1721862804,0.36,0.06,0.02,0.03,879419,0,0,1.39,-0.16
1721862804,0.63,0.03,0.02,0.03,879437,0,0,2.39,-0.16
1721862804,0.48,0.02,0.02,0.03,879453,0,0,2.39,-0.16
1721862804,0.31,0.01,0.02,0.03,879470,0,0,2.39,-0.16
1721862804,-0.21,0.01,0.02,0.03,879488,0,0,1.39,-0.16
1721862804,-0.23,0,0.02,0.03,879505,0,0,1.39,-0.16
1721862804,-0.56,0,0.03,0.03,879523,0,0,0.39,-1.16
1721862804,-0.44,-0.39,0.03,0.02,879540,0,0,0.39,-0.16
1721862804,-0.28,0.06,0.03,0.02,879557,0,0,0.39,-0.16
1721862804,-0.17,0.11,0.03,0.02,879575,0,0,0.39,-0.16
1721862804,-0.49,0.09,0.03,0.02,879592,0,0,-0.61,-0.16
1721862804,-0.39,0.06,0.03,0.02,879610,0,0,-0.61,-0.16
1721862804,-0.26,0.03,0.03,0.02,879627,0,0,-0.61,-1.16
1721862804,-0.15,-0.37,0.03,0.02,879644,0,0,-0.61,-0.16
1721862804,-0.09,0.07,0.03,0.02,879662,0,0,-0.61,-0.16
1721862804,-0.05,0.12,0.03,0.02,879679,0,0,-0.61,-0.16
1721862804,-0.03,0.09,0.03,0.02,879697,0,0,-0.61,-0.16
1721862804,-0.02,0.06,0.03,0.02,879714,0,0,-0.61,-0.16
1721862804,-0.01,0.04,0.03,0.02,879731,0,0,-0.61,-0.16
1721862804,-0.01,0.02,0.03,0.02,879749,0,0,-0.61,-1.16
1721862804,0,-0.38,0.03,0.02,879766,0,0,-0.61,-0.16
1721862804,0,0.06,0.03,0.02,879784,0,0,-0.61,-0.16
1721862804,0,0.12,0.03,0.02,879801,0,0,-0.61,-0.16
1721862804,0,0.09,0.03,0.02,879819,0,0,-0.61,-0.16
1721862804,0,0.06,0.03,0.02,879836,0,0,-0.61,-0.16
1721862804,0,0.03,0.03,0.02,879853,0,0,-0.61,-0.16
1721862804,0,0.02,0.03,0.02,879871,0,0,-0.61,-1.16
1721862804,0,-0.38,0.03,0.02,879888,0,0,-0.61,-1.16
1721862804,0,-0.33,0.03,0.02,879906,0,0,-0.61,-0.16
1721862804,0.39,0.17,0.03,0.02,879923,0,0,0.39,0.84
1721862804,0.34,0.6,0.03,0.02,879940,0,0,0.39,-0.16
1721862804,0.22,0.09,0.03,0.02,879958,0,0,0.39,-0.16
1721862804,0.14,-0.02,0.03,0.02,879975,0,0,0.39,-0.16
1721862804,0.08,-0.03,0.03,0.02,879993,0,0,0.39,-0.16
1721862804,0.05,-0.03,0.03,0.02,880010,0,0,0.39,-0.16
1721862804,0.03,-0.02,0.02,0.02,880027,0,0,0.39,-1.16
1721862804,0.01,-0.4,0.02,0.02,880045,0,0,0.39,-0.16
1721862804,0.01,0.05,0.02,0.02,880062,0,0,0.39,-1.16
1721862804,0,-0.28,0.02,0.02,880079,0,0,0.39,-0.16
1721862804,0,0.14,0.02,0.02,880096,0,0,0.39,-0.16
1721862804,0,0.17,0.02,0.02,880113,0,0,0.39,-0.16
1721862804,0,0.12,0.02,0.02,880131,0,0,0.39,-0.16
1721862804,0,0.08,0.02,0.02,880148,0,0,0.39,-0.16
1721862804,0,0.04,0.02,0.02,880166,0,0,0.39,-0.16
1721862804,0,0.03,0.02,0.02,880183,0,0,0.39,-0.16
1721862804,0,0.01,0.02,0.02,880199,0,0,0.39,-0.16
1721862804,0,0.01,0.02,0.02,880217,0,0,0.39,0.84
1721862805,0,0.4,0.02,0.02,880234,0,0,0.39,-0.16
1721862805,0,-0.05,0.02,0.02,880252,0,0,0.39,-0.16
1721862805,0,-0.11,0.02,0.02,880269,0,0,0.39,0.84
1721862805,0,0.31,0.02,0.02,880286,0,0,0.39,-0.16
1721862805,0,-0.11,0.02,0.02,880304,0,0,0.39,-0.16
1721862805,0,-0.15,0.02,0.02,880321,0,0,0.39,-0.16
1721862805,0,-0.11,0.02,0.02,880338,0,0,0.39,-0.16
1721862805,0,-0.07,0.02,0.02,880355,0,0,0.39,-0.16
1721862805,0,-0.04,0.02,0.02,880373,0,0,0.39,0.84
1721862805,0,0.37,0.02,0.02,880390,0,0,0.39,0.84
1721862805,0,0.32,0.01,0.02,880407,0,0,0.39,-0.16
1721862805,0,-0.18,0.01,0.02,880425,0,0,0.39,0.84
1721862805,0,0.19,0.01,0.02,880442,0,0,0.39,0.84
1721862805,0,0.19,0.01,0.02,880459,0,0,0.39,0.84
1721862805,0,0.13,0.01,0.02,880476,0,0,0.39,0.84
1721862805,0,0.08,0.01,0.02,880493,0,0,0.39,0.84
1721862805,0,0.05,0.01,0.02,880511,0,0,0.39,0.84
1721862805,0,0.03,0.01,0.02,880527,0,0,0.39,0.84
1721862805,0,0.02,0.01,0.02,880545,0,0,0.39,0.84
1721862805,0,0.01,0.01,0.02,880562,0,0,0.39,0.84
1721862805,0,0,0.01,0.02,880579,0,0,0.39,0.84
1721862805,0,0,0.01,0.02,880596,0,0,0.39,0.84
1721862805,0,0,0.01,0.02,880613,0,0,0.39,-0.16
1721862805,0,-0.39,0.01,0.02,880631,0,0,0.39,-0.16
1721862805,0,-0.34,0.01,0.02,880648,0,0,0.39,0.84
1721862805,0,0.17,0.01,0.02,880665,0,0,0.39,-0.16
1721862805,0,-0.19,0.01,0.02,880683,0,0,0.39,-0.16
1721862805,0,-0.19,0.01,0.02,880700,0,0,0.39,0.84
1721862805,0,0.26,0.01,0.02,880718,0,0,0.39,0.84
1721862805,0,0.26,0.01,0.02,880734,0,0,0.39,-0.16
1721862805,0,-0.22,0.01,0.02,880751,0,0,0.39,-0.16
1721862805,0,-0.23,0.01,0.02,880769,0,0,0.39,0.84
1721862805,0,0.23,0.01,0.02,880786,0,0,0.39,0.84
1721862805,0,0.24,0.01,0.02,880804,0,0,0.39,0.84
1721862805,0,0.17,0.01,0.02,880820,0,0,0.39,0.84
1721862805,0,0.1,0.01,0.02,880837,0,0,0.39,-0.16
1721862805,0,-0.33,0.01,0.02,880855,0,0,0.39,-0.16
1721862805,0.39,-0.3,0.01,0.02,880872,0,0,1.39,-0.16
1721862805,-0.06,-0.2,0.01,0.02,880890,0,0,0.39,-0.16
1721862805,-0.11,-0.12,0.01,0.02,880907,0,0,0.39,-0.16
1721862805,-0.09,-0.07,0.01,0.02,880924,0,0,0.39,-0.16
1721862805,-0.06,-0.04,0.01,0.02,880942,0,0,0.39,-0.16
1721862805,-0.03,-0.02,0.01,0.02,880959,0,0,0.39,-0.16
1721862805,-0.02,-0.01,0.01,0.02,880977,0,0,0.39,-0.16
1721862805,-0.01,-0.01,0.01,0.02,880994,0,0,0.39,0.84
1721862805,-0.01,0.39,0.01,0.02,881011,0,0,0.39,-0.16
1721862805,0,-0.06,0.01,0.02,881029,0,0,0.39,-1.16
1721862805,0,-0.51,0.01,0.02,881046,0,0,0.39,-0.16
1721862805,0.39,-0.03,0.01,0.02,881064,0,0,1.39,-0.16
1721862805,-0.06,0.06,0.01,0.02,881081,0,0,0.39,0.84
1721862805,-0.11,0.45,0.01,0.02,881099,0,0,0.39,0.84
1721862805,-0.09,0.37,0.01,0.02,881116,0,0,0.39,0.84
1721862805,-0.06,0.25,0.01,0.02,881132,0,0,0.39,0.84
1721862805,-0.03,0.15,0.01,0.02,881150,0,0,0.39,0.84
1721862805,-0.02,0.09,0.01,0.02,881167,0,0,0.39,0.84
1721862805,-0.01,0.05,0.01,0.02,881185,0,0,0.39,0.84
1721862805,-0.4,0.03,0.01,0.02,881202,0,0,-0.61,0.84
1721862806,0.05,0.02,0.01,0.02,881219,0,0,0.39,0.84
1721862806,0.11,0.01,0.01,0.02,881237,0,0,0.39,0.84
1721862806,0.09,0,0.01,0.02,881253,0,0,0.39,-0.16
1721862806,0.06,-0.39,0.01,0.02,881271,0,0,0.39,0.84
1721862806,0.03,0.06,0.01,0.02,881288,0,0,0.39,-0.16
1721862806,0.02,-0.28,0.01,0.02,881305,0,0,0.39,-0.16
1721862806,0.01,-0.25,0.01,0.02,881323,0,0,0.39,-0.16
1721862806,-0.39,-0.17,0.01,0.02,881340,0,0,-0.61,-0.16
1721862806,0.06,-0.1,0.01,0.02,881358,0,0,0.39,-0.16
1721862806,0.12,-0.06,0.01,0.02,881375,0,0,0.39,-0.16
1721862806,0.09,-0.03,0.01,0.02,881392,0,0,0.39,0.84
1721862806,0.06,0.37,0.01,0.02,881410,0,0,0.39,-0.16
1721862806,0.03,-0.07,0.01,0.02,881426,0,0,0.39,0.84
1721862806,-0.37,0.27,0.01,0.02,881444,0,0,-0.61,0.84
1721862806,0.07,0.25,0.01,0.02,881461,0,0,0.39,-0.16
1721862806,0.12,-0.23,0.01,0.02,881478,0,0,0.39,-0.16
1721862806,-0.3,-0.24,0.01,0.02,881496,0,0,-0.61,0.84
1721862806,0.11,0.23,0.01,0.02,881513,0,0,0.39,0.84
1721862806,0.15,0.24,0.01,0.02,881531,0,0,0.39,0.84
1721862806,0.11,0.16,0.01,0.02,881548,0,0,0.39,0.84
1721862806,0.07,0.1,0.01,0.02,881564,0,0,0.39,0.84
1721862806,0.04,0.06,0.01,0.02,881582,0,0,0.39,0.84
1721862806,0.02,0.03,0.01,0.03,881599,0,0,0.39,-0.16
1721862806,0.01,-0.37,0.01,0.03,881617,0,0,0.39,-0.16
1721862806,-0.39,-0.33,0.01,0.03,881634,0,0,-0.61,-0.16
1721862806,-0.33,-0.22,0.01,0.03,881651,0,0,-0.61,0.84
1721862806,-0.22,0.26,0.01,0.03,881669,0,0,-0.61,0.84
1721862806,-0.13,0.26,0.01,0.03,881686,0,0,-0.61,0.84
1721862806,-0.08,0.18,0.01,0.03,881704,0,0,-0.61,-0.16
1721862806,-0.04,-0.28,0.01,0.03,881721,0,0,-0.61,-0.16
1721862806,-0.03,-0.27,0.01,0.03,881739,0,0,-0.61,-0.16
1721862806,-0.01,-0.19,0.01,0.03,881756,0,0,-0.61,-0.16
1721862806,-0.01,-0.11,0.01,0.03,881773,0,0,-0.61,-0.16
1721862806,0,-0.07,0.01,0.03,881791,0,0,-0.61,-1.16
1721862806,0,-0.43,0.01,0.03,881808,0,0,-0.61,-0.16
1721862806,0.39,0.03,0.01,0.03,881826,0,0,0.39,-0.16
1721862806,0.34,0.1,0.01,0.03,881843,0,0,0.39,-0.16
1721862806,-0.17,0.08,0.01,0.03,881860,0,0,-0.61,-0.16
1721862806,-0.2,0.05,0.01,0.03,881878,0,0,-0.61,0.84
1721862806,-0.14,0.42,0.01,0.03,881895,0,0,-0.61,-0.16
1721862806,-0.09,-0.04,0.01,0.03,881913,0,0,-0.61,-0.16
1721862806,-0.05,-0.1,0.01,0.03,881930,0,0,-0.61,0.84
1721862806,-0.03,0.31,0.01,0.03,881947,0,0,-0.61,0.84
1721862806,-0.02,0.28,0.01,0.03,881965,0,0,-0.61,0.84
1721862806,-0.01,0.19,0.01,0.03,881982,0,0,-0.61,-0.16
1721862806,-0.01,-0.28,0.01,0.03,882000,0,0,-0.61,-0.16
1721862806,0,-0.27,0.01,0.03,882017,0,0,-0.61,-0.16
1721862806,0,-0.18,0.01,0.03,882034,0,0,-0.61,-0.16
1721862806,0,-0.11,0.01,0.03,882052,0,0,-0.61,-1.16
1721862806,0.39,-0.46,0.01,0.03,882069,0,0,0.39,-0.16
1721862806,-0.06,0.02,0.01,0.03,882087,0,0,-0.61,-0.16
1721862806,0.28,0.09,0.01,0.03,882104,0,0,0.39,-1.16
1721862806,0.25,-0.32,0.01,0.03,882121,0,0,0.39,-0.16
1721862806,-0.23,0.11,0.01,0.03,882139,0,0,-0.61,-0.16
1721862806,-0.24,0.14,0.01,0.03,882156,0,0,-0.61,-1.16
1721862806,0.23,-0.29,0.01,0.03,882174,0,0,0.39,-0.16
1721862806,-0.16,0.12,0.01,0.03,882191,0,0,-0.61,-1.16
1721862806,0.22,-0.24,0.01,0.03,882209,0,0,0.39,-0.16
1721862807,-0.18,0.17,0.01,0.03,882226,0,0,-0.61,-0.16
1721862807,0.2,0.18,0.01,0.03,882243,0,0,0.39,-0.16
1721862807,0.2,0.13,0.01,0.03,882261,0,0,0.39,-0.16
1721862807,0.14,0.08,0.01,0.03,882278,0,0,0.39,-0.16
1721862807,0.09,0.05,0.01,0.03,882295,0,0,0.39,-0.16
1721862807,0.05,0.03,0.01,0.03,882312,0,0,0.39,-0.16
1721862807,0.03,0.02,0.01,0.03,882329,0,0,0.39,0.84
1721862807,0.02,0.4,0.01,0.03,882347,0,0,0.39,0.84
1721862807,0.01,0.34,0.01,0.03,882364,0,0,0.39,-0.16
1721862807,0.01,-0.17,0.01,0.03,882382,0,0,0.39,-0.16
1721862807,-0.39,-0.2,0.01,0.03,882399,0,0,-0.61,0.84
1721862807,-0.34,0.25,0.01,0.03,882416,0,0,-0.61,-0.16
1721862807,-0.22,-0.15,0.01,0.03,882434,0,0,-0.61,-0.16
1721862807,-0.14,-0.17,0.01,0.03,882451,0,0,-0.61,-0.16
1721862807,-0.08,-0.12,0.01,0.03,882469,0,0,-0.61,-0.16
1721862807,-0.05,-0.07,0.01,0.03,882486,0,0,-0.61,-1.16
1721862807,-0.03,-0.44,0.01,0.03,882503,0,0,-0.61,-0.16
1721862807,-0.01,0.03,0.01,0.03,882521,0,0,-0.61,-0.16
1721862807,0.39,0.1,0.01,0.03,882538,0,0,0.39,0.84
1721862807,0.33,0.47,0.01,0.03,882556,0,0,0.39,-0.16
1721862807,0.22,0,0.01,0.03,882573,0,0,0.39,-0.16
1721862807,0.13,-0.08,0.01,0.03,882590,0,0,0.39,-0.16
1721862807,0.08,-0.07,0.01,0.03,882608,0,0,0.39,-0.16
1721862807,0.04,-0.05,0.01,0.03,882625,0,0,0.39,0.84
1721862807,0.03,0.37,0.01,0.03,882642,0,0,0.39,0.84
1721862807,0.01,0.32,0.01,0.03,882659,0,0,0.39,-0.16
1721862807,0.01,-0.18,0.01,0.03,882677,0,0,0.39,0.84
1721862807,0,0.19,0.01,0.03,882694,0,0,0.39,0.84
